Blame It on Your Love (feat. Lizzo),Charli XCX,12,151814,1239856,3.183333333333333,pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
I Don't Wanna Know,Charli XCX,12,66451,455236,3.0833333333333335,indie,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Secret (Shh),Charli XCX,12,49191,449186,3.4166666666666665,experimental,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
"Shake It (feat. Big Freedia, CupcakKe, Brooke Candy and Pabllo Vittar)",Charli XCX,12,68234,627512,4.583333333333333,deconstructed club,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Thoughts,Charli XCX,12,73966,497441,3.183333333333333,bubblegum bass,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Why Do You Love Me,Charlotte Lawrence,12,60637,418406,2.85,dark-pop,0,0,0,201146,2544710
Act Up,City Girls,12,87625,659673,2.6333333333333333,city girls,"Miami, Miami-Dade County, Florida, United States",4,band,170560,2724305
akiba,Coa White,12,1232,5993,0,Add tags,0,0,0,2689,21828
Under the Armor,Dorian Electra,12,7972,40644,2.3666666666666667,bubblegum bass,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Putting a Spin on Slow Dancing in the Dark,Egg,12,425,1883,3.3166666666666664,progressive rock,"London, England, United Kingdom",5,band,65037,584004
Up & Down,EXID,12,0,0,0,k-pop,"Seoul, Korea, Republic of",8,band,136939,9868698
Nice Guy,Grlwood,12,15743,83335,3.966666666666667,hardcore,"Louisville, Jefferson County, Kentucky, United States",3,band,56833,718629
"TOKTOK (Thousands of stars, Thousands of dreams)",GWSN,12,6268,47933,3.35,k-pop,"Seoul, Korea, Republic of",2,band,40524,1902772
Merry-Go-Round,IZ*ONE,12,12832,186425,3.0,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
Heart to Break,Kim Petras,12,89020,1082286,3.5833333333333335,pop,"Cologne, Nordrhein-Westfalen, Germany",28,solo,255107,19255381
Lice,Kyunchi,12,4132,33726,0,hyperpop,0,0,0,10036,99437
911,Lady Gaga,12,167168,3695154,2.8666666666666667,lady gaga,"Manhattan, New York, New York, United States",34,solo,4217723,365392472
Chromatica I,Lady Gaga,12,140146,1641810,1.0,fad,"Manhattan, New York, New York, United States",34,solo,4217723,365392472
Better,MAMAMOO,12,11868,75293,3.3,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
Body,Megan Thee Stallion,12,101501,740081,0,rap,"Houston, Harris County, Texas, United States",25,solo,423211,16721048
Captain Hook,Megan Thee Stallion,12,88967,757636,2.95,southern hip hop,"Houston, Harris County, Texas, United States",25,solo,423211,16721048
Play Date (100 gecs Remix),Melanie Martinez,12,406,3169,0,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Америка,MONETOCHKA,12,1125,3587,0,pop rock,0,0,0,15972,342506
Каждый раз,MONETOCHKA,12,6125,41879,0,pop rock,0,0,0,15972,342506
Ночной ларёк,MONETOCHKA,12,3162,14586,0,pop rock,0,0,0,15972,342506
Переживу,MONETOCHKA,12,1502,5787,0,pop rock,0,0,0,15972,342506
MEGATRON,Nicki Minaj,12,88147,1263292,3.1666666666666665,dancehall,"Port of Spain, Trinidad, Trinidad and Tobago",38,solo,2327646,89606844
My Second Date,Red Velvet,12,10246,54440,3.2333333333333334,k-pop,0,0,0,263515,42577088
секонд-хэнд,ssshhhiiittt!,12,7828,41204,2.85,post-punk,"Yaroslavskaya oblast', Russian Federation",5,band,31597,1072576
Ave Cesaria,Stromae,12,93094,601321,4.166666666666667,electronic,"Brussels, Belgium",35,solo,788595,18005372
Carmen,Stromae,12,95228,601011,3.15,french,"Brussels, Belgium",35,solo,788595,18005372
Siren,Sunmi,12,67870,1011347,3.3166666666666664,perfect,"Iksan, Jeollabuk-do, Korea, Republic of",28,solo,162636,7739455
the 1,Taylor Swift,12,236058,3541696,3.7,folk,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
Shot thru the heart,TWICE,12,14602,128724,3.4333333333333336,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
Metronome,Weki Meki,12,14855,136518,3.3666666666666667,deep house,"Seoul, Korea, Republic of",3,band,73653,3117682
SHADE,Yukika,12,10784,73187,4.266666666666667,dance pop,"Shizuoka, Shizuoka, Japan",27,solo,36331,1166206
Зимушка,Жанна Агузарова,12,4555,19507,3.2,1990s,0,age,0,58396,864566
Into the New Heart,이달의 소녀 1/3,12,1399,7187,1.1166666666666667,k-pop,0,0,0,7562,185867
Moon,(G)I-DLE,11,9338,42655,0,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
toothless,100 gecs,11,40952,299348,2.6166666666666667,emo rap,"St. Louis, Missouri, United States",6,band,257803,16741714
미쳐,4minute,11,14574,414858,3.183333333333333,best of 2015,"Seoul, Korea, Republic of",7,band,181502,12820639
I'm good at goodbyes,Bibi,11,8432,42353,3.4,korean,0,0,0,64645,1292630
NABI,Bibi,11,10151,66847,3.216666666666667,j-pop,0,0,0,64645,1292630
bellyache,Billie Eilish,11,273722,3220835,2.9833333333333334,pop,"Los Angeles, Los Angeles County, California, United States",19,solo,1023808,82087931
watch,Billie Eilish,11,191023,1637282,3.3166666666666664,pop,"Los Angeles, Los Angeles County, California, United States",19,solo,1023808,82087931
DDU-DU DDU-DU - Remix,BLACKPINK,11,40309,308001,3.35,kpop,"Seoul, Korea, Republic of",4,band,443371,59627899
Really,BLACKPINK,11,86983,1412523,3.3,k-pop,"Seoul, Korea, Republic of",4,band,443371,59627899
1999,Charli XCX,11,207236,2319119,3.15,pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Cross You Out (feat. Sky Ferreira),Charli XCX,11,106165,965758,3.466666666666667,synthpop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Gone,Charli XCX,11,149164,1748668,4.1,electropop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Snapping,CHUNG HA,11,69222,1002363,3.55,kpop,"Seoul, Korea, Republic of",24,solo,141316,6885388
Like It,CLC,11,20427,263860,3.216666666666667,k-pop,"Seoul, Korea, Republic of",5,band,119178,7763360
Talk Dirty,Doja Cat,11,64472,449154,4.016666666666667,rap,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
Emasculate,Dorian Electra,11,23519,170748,2.3,electropop,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Flamboyant,Dorian Electra,11,39157,333939,3.2666666666666666,electropop,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
"Guyliner, Pt. 2",Dorian Electra,11,8216,40925,2.75,bubblegum bass,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Physical (feat. Hwa Sa),Dua Lipa,11,29385,175700,3.216666666666667,pop,"London, England, United Kingdom",25,solo,956351,76568596
Passing Papers,Egg,11,591,3053,2.8666666666666667,progressive rock,"London, England, United Kingdom",5,band,65037,584004
Miss Ping Pong,GWSN,11,5265,38051,3.2666666666666666,k-pop,"Seoul, Korea, Republic of",2,band,40524,1902772
У меня нет друзей,IC3PEAK,11,8574,41715,4.0,haunted,"Moskva, Russian Federation",7,band,114773,3736167
Everything,Jaden,11,21023,104701,2.8,hip-hop,"Malibu, Los Angeles County, California, United States",22,solo,324975,11321126
There Will Be Blood,Kim Petras,11,72071,875701,3.283333333333333,title is declarative,"Cologne, Nordrhein-Westfalen, Germany",28,solo,255107,19255381
Chromatica III,Lady Gaga,11,8560,130656,0.45,interlude,"Manhattan, New York, New York, United States",34,solo,4217723,365392472
Egoist (Olivia Hye) [feat. JinSoul],Loona,11,1538,15924,4.116666666666666,pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
one way,LOONA/yyxy,11,8148,54230,0,kpop,0,0,0,35242,516071
A World Alone,Lorde,11,343550,2912328,4.9,indie pop,"Auckland, North Island, New Zealand",24,solo,1560795,100316725
Bravado,Lorde,11,274401,2120646,3.716666666666667,pop,"Auckland, North Island, New Zealand",24,solo,1560795,100316725
No Better,Lorde,11,45294,444382,2.8333333333333335,indietronica,"Auckland, North Island, New Zealand",24,solo,1560795,100316725
The Love Club,Lorde,11,295159,2306568,3.35,pop,"Auckland, North Island, New Zealand",24,solo,1560795,100316725
Bitch I'm Madonna (feat. Nicki Minaj),Madonna,11,117425,1261270,3.783333333333333,trap,"Bay City, Bay County, Michigan, United States",62,solo,3350003,177852540
Bad bye,MAMAMOO,11,8399,68261,4.55,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
My Star,MAMAMOO,11,10885,126391,3.183333333333333,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
Ten Nights,MAMAMOO,11,10914,65464,3.65,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
Кумушки,MONETOCHKA,11,1758,7264,0,pop rock,0,0,0,15972,342506
Drinkin’,Nature,11,2601,16713,0,how do you even follow up with a ballad wtf,0,6,band,67560,1354417
Red Dress,Red Velvet,11,28432,286331,3.033333333333333,love at first listen,0,0,0,263515,42577088
Time Slip,Red Velvet,11,27185,256596,3.65,best of 2015,0,0,0,263515,42577088
"Thunderclouds (feat. Sia, Diplo, and Labrinth)",Sia,11,100159,627277,0,female vocalists,"Adelaide, South Australia, Australia",45,solo,2408319,93246803
Together,Sia,11,75372,497400,3.4166666666666665,pop,"Adelaide, South Australia, Australia",45,solo,2408319,93246803
BFF (feat. Ayesha Erotica),Slayyyter,11,4440,42363,3.5833333333333335,electronic,"St. Louis, Missouri, United States",24,solo,113560,4078254
Road Not Taken,Stray Kids,11,14859,156160,1.6,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
Shake It Off,Taylor Swift,11,509057,6535729,3.65,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
Love Me,The 1975,11,160603,1226692,3.7,pop,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
Somebody Else,The 1975,11,307909,3337676,5.783333333333333,pop,"Manchester, Greater Manchester, England, United Kingdom",19,band,1040790,65020597
BREAKTHROUGH (Korean Version),TWICE,11,1082,5368,3.6166666666666667,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
STRAWBERRY,TWICE,11,28861,288440,3.4833333333333334,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
Cherries Jubiles,Yukika,11,12948,69779,4.016666666666667,city pop,"Shizuoka, Shizuoka, Japan",27,solo,36331,1166206
zugzwang,асятаксебе,11,9,32,2.3333333333333335,Add tags,0,0,0,48,723
Gee,소녀시대,11,116188,2640027,3.35,k-pop,0,0,0,272768,44627647
What's in Your House?,(G)I-DLE,10,1508,19434,3.45,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
gum,100 gecs,10,25753,139022,2.716666666666667,bubblegum bass,"St. Louis, Missouri, United States",6,band,257803,16741714
Problem,Ariana Grande,10,445782,3268122,3.216666666666667,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
Dingo X BIBI - she got it,Bibi,10,8703,61791,3.5833333333333335,korean,0,0,0,64645,1292630
DDU-DU DDU-DU - Live,BLACKPINK,10,23107,108240,3.5,k-pop,"Seoul, Korea, Republic of",4,band,443371,59627899
Abracadabra,Brown Eyed Girls,10,58681,1289547,3.033333333333333,k-pop,"Seoul, Korea, Republic of",15,band,109156,6030362
I Drove All Night,Céline Dion,10,83418,473501,4.0,pop,"Montreal, Montreal, Quebec, Canada",52,solo,1511152,30536813
February 2017 (feat. Clairo and Yaeji),Charli XCX,10,79603,656945,2.55,electropop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Unlock It (feat. Kim Petras and Jay Park),Charli XCX,10,89144,1062259,3.8666666666666667,pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
ASSA,Cignature,10,12828,151055,3.35,k-pop,0,0,0,20992,444998
Pepe,CLC,10,22023,245939,3.3,k-pop,"Seoul, Korea, Republic of",5,band,119178,7763360
Shine,Doja Cat,10,57428,390422,2.6666666666666665,pop,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
Tia Tamera (feat. Rico Nasty),Doja Cat,10,120062,1166974,3.5166666666666666,rap,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
M'Lady,Dorian Electra,10,22940,168962,1.45,industrial hip hop,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
Man to Man,Dorian Electra,10,52786,434449,3.3,electropop,"Houston, Harris County, Texas, United States",28,solo,105885,4207773
BOCA - Instrumental,Dreamcatcher,10,4256,25980,0,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Welcome To Dream,Dreamcatcher,10,3585,52758,0.6666666666666666,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Navy Skies,Egg,10,178,636,2.6833333333333336,progressive rock,"London, England, United Kingdom",5,band,65037,584004
We're Going to Be Friends,Egg,10,177,697,2.466666666666667,progressive rock,"London, England, United Kingdom",5,band,65037,584004
Paradise,Eric Nam,10,18009,128729,3.4333333333333336,k-pop,"Atlanta, Fulton County, Georgia, United States",32,solo,100529,2187434
Diamond,f(x),10,22395,249534,3.9833333333333334,k-pop,"Seoul, Korea, Republic of",11,band,201175,21833754
Glitter,f(x),10,21940,194660,2.9833333333333334,k-pop,"Seoul, Korea, Republic of",11,band,201175,21833754
Traveler,f(x),10,4757,22599,3.6333333333333333,k-pop,"Seoul, Korea, Republic of",11,band,201175,21833754
Beef FloMix,Flo Milli,10,75359,664681,2.45,rap,0,0,0,122736,2329864
DREAMLIKE,IZ*ONE,10,13557,231842,3.7666666666666666,jang wonyoung,"Seoul, Korea, Republic of",2,band,102936,11987904
Rainbow Bap,Jaden,10,42826,291281,4.666666666666667,hip-hop,"Malibu, Los Angeles County, California, United States",22,solo,324975,11321126
<demons>,Kim Petras,10,54176,512933,1.95,pop,"Cologne, Nordrhein-Westfalen, Germany",28,solo,255107,19255381
1000 Doves,Lady Gaga,10,116609,1474493,3.5833333333333335,pop,"Manhattan, New York, New York, United States",34,solo,4217723,365392472
Free Woman,Lady Gaga,10,145092,2004799,3.183333333333333,pop,"Manhattan, New York, New York, United States",34,solo,4217723,365392472
G.U.Y.,Lady Gaga,10,230078,3989717,3.8666666666666667,pop,"Manhattan, New York, New York, United States",34,solo,4217723,365392472
Cuz I Love You,Lizzo,10,118444,783674,2.9833333333333334,pop,"Detroit, Wayne County, Michigan, United States",32,solo,516929,16461985
Like a Girl,Lizzo,10,93847,625106,3.066666666666667,pop rap,"Detroit, Wayne County, Michigan, United States",32,solo,516929,16461985
ViViD Acoustic Mix Version,Loona,10,7777,49371,0,pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
Rain 51db,LOOΠΔ 1/3,10,16451,189738,3.35,k-pop,"Seoul, Korea, Republic of",3,band,34484,1826478
You and Me Together,LOOΠΔ 1/3,10,19892,249372,3.1166666666666667,k-pop,"Seoul, Korea, Republic of",3,band,34484,1826478
AYA,MAMAMOO,10,28059,292260,0,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
Girls In The Hood,Megan Thee Stallion,10,106909,904583,2.5666666666666664,rap,"Houston, Harris County, Texas, United States",25,solo,423211,16721048
Class Fight,Melanie Martinez,10,67442,700723,2.6833333333333336,bop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
The Principal,Melanie Martinez,10,64415,720574,2.9333333333333336,pop,"Baldwin, Nassau County, New York, United States",25,solo,516913,30786635
Bing Bing,Nature,10,3640,27246,3.5833333333333335,hip-hop,0,6,band,67560,1354417
Ice Cream Cake,Red Velvet,10,74501,1134804,3.183333333333333,best of 2015,0,0,0,263515,42577088
Look,Red Velvet,10,15622,94681,4.083333333333333,k-pop,0,0,0,263515,42577088
Outta My Head,Somi,10,36011,334694,3.1333333333333333,pop,"Champaign, Champaign County, Illinois, United States",39,solo,114730,2065262
Not Okay (Alone Mix),Sophie,10,1285,7832,1.4,industrial techno,0,0,0,268910,7475762
Wildest Dreams,Taylor Swift,10,308433,4341572,3.6666666666666665,pop,"Reading, Berks County, Pennsylvania, United States",31,solo,2655896,342638526
Easy,Troye Sivan,10,92942,1255359,3.7666666666666666,synthpop,"Johannesburg, Gauteng, South Africa",25,solo,715367,35721492
I Need A Friend,Yukika,10,9437,39542,1.5333333333333332,city pop,"Shizuoka, Shizuoka, Japan",27,solo,36331,1166206
Señorita,(G)I-DLE,9,1730,24031,0,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
Where is love,(G)I-DLE,9,8581,36532,0,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
came to my show - intro,100 gecs,9,22006,97088,0,electronic,"St. Louis, Missouri, United States",6,band,257803,16741714
ringtone (umru Remix),100 gecs,9,28875,132797,3.7666666666666666,bubblegum bass,"St. Louis, Missouri, United States",6,band,257803,16741714
Bomb - Korean Version,Alexa,9,11089,86482,0,k-pop,0,0,0,41296,586320
LALALILALA,April,9,21483,391160,3.25,kpop,0,0,0,91206,2453957
Tantrum,Ashnikko,9,31678,301717,2.3333333333333335,electronic,"North Carolina, United States",24,solo,218525,5021111
Fedexx Girl,Bibi,9,4284,24155,3.066666666666667,k-rnb,0,0,0,64645,1292630
my future,Billie Eilish,9,199165,1492204,3.466666666666667,indie pop,"Los Angeles, Los Angeles County, California, United States",19,solo,1023808,82087931
party favor,Billie Eilish,9,142566,1179171,3.4,pop,"Los Angeles, Los Angeles County, California, United States",19,solo,1023808,82087931
PLAYING WITH FIRE,BLACKPINK,9,133246,2364154,3.3,k-pop,"Seoul, Korea, Republic of",4,band,443371,59627899
Girlfriends,Boys World,9,8852,74702,0,Add tags,0,0,0,9203,78808
Womanizer,Britney Spears,9,826822,7414456,3.716666666666667,pop,"McComb, Pike County, Mississippi, United States",39,solo,3560671,224507239
Chica,CHUNG HA,9,33267,354952,3.2,kpop,"Seoul, Korea, Republic of",24,solo,141316,6885388
Pussy Talk,City Girls,9,63658,453159,3.6333333333333333,trap,"Miami, Miami-Dade County, Florida, United States",4,band,170560,2724305
Meow Meow,CLC,9,18341,206316,3.3,k-pop,"Seoul, Korea, Republic of",5,band,119178,7763360
Addiction,Doja Cat,9,64294,504279,3.466666666666667,pop,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
